   Compiling fold v0.1.0 (/Users/michaelrauh/dev/fold)
    Finished `release` profile [optimized] target(s) in 2.68s
     Running `target/release/fold`
[fold] Starting fold processing
[fold] Input directory: ./fold_state/input
[fold] Starting fresh
[memory_config] Total system RAM: 16384 MB
[memory_config] Target memory usage: 12288 MB (75%)
[memory_config] Interner size: 0 MB
[memory_config] Runtime reserve: 2457 MB
[memory_config] Available for caches: 9830 MB

[memory_config] ===== MEMORY CONFIGURATION =====
[memory_config] Queue buffer size: 100000 orthos (~19 MB per queue)
[memory_config] Bloom capacity: 1000000 items (~1 MB)
[memory_config] Shards: 64 total, 64 in memory (~7 MB)
[memory_config] Estimated total: 2504 MB
[memory_config] ================================

[fold] Found 29 file(s) to process

[fold] Processing file: ./fold_state/input/e_chunk_0001.txt
[fold] Interner version: 1
[fold] Vocabulary size: 496
[fold] Seeding with empty ortho id=2206609067086327257, version=1
[fold] Processed 6013000 orthos, queue size: 70169, seen: 6083169
[fold] Processed 6014000 orthos, queue size: 69250, seen: 6083250
[fold] Processed 6015000 orthos, queue size: 68464, seen: 6083464
[fold] Processed 6016000 orthos, queue size: 67543, seen: 6083543
[fold] Processed 6017000 orthos, queue size: 66543, seen: 6083543
[fold] Processed 6018000 orthos, queue size: 65673, seen: 6083673
[fold] Processed 6019000 orthos, queue size: 64720, seen: 6083720
[fold] Processed 6020000 orthos, queue size: 63720, seen: 6083720
[fold] Processed 6021000 orthos, queue size: 62720, seen: 6083720
[fold] Processed 6022000 orthos, queue size: 61720, seen: 6083720
[fold] Processed 6023000 orthos, queue size: 60720, seen: 6083720
[fold] Processed 6024000 orthos, queue size: 59720, seen: 6083720
[fold] Processed 6025000 orthos, queue size: 58720, seen: 6083720
[fold] Processed 6026000 orthos, queue size: 57720, seen: 6083720
[fold] Processed 6027000 orthos, queue size: 56720, seen: 6083720
[fold] Processed 6028000 orthos, queue size: 55720, seen: 6083720
[fold] Processed 6029000 orthos, queue size: 54720, seen: 6083720
[fold] Processed 6030000 orthos, queue size: 53720, seen: 6083720
[fold] Processed 6031000 orthos, queue size: 52753, seen: 6083753
[fold] Processed 6032000 orthos, queue size: 51814, seen: 6083814
[fold] Processed 6033000 orthos, queue size: 50850, seen: 6083850
[fold] Processed 6034000 orthos, queue size: 50326, seen: 6084326
[fold] Processed 6035000 orthos, queue size: 60259, seen: 6095259
[fold] Processed 6036000 orthos, queue size: 69281, seen: 6105281
[fold] Processed 6037000 orthos, queue size: 122853, seen: 6159853
[fold] Processed 6038000 orthos, queue size: 157580, seen: 6195580
[fold] Processed 6039000 orthos, queue size: 169536, seen: 6208536
[fold] Processed 6040000 orthos, queue size: 173941, seen: 6213941
[fold] Processed 6041000 orthos, queue size: 178499, seen: 6219499
[fold] Processed 6042000 orthos, queue size: 178256, seen: 6220256
[fold] Processed 6043000 orthos, queue size: 179740, seen: 6222740
[fold] Processed 6044000 orthos, queue size: 182403, seen: 6226403
[fold] Processed 6045000 orthos, queue size: 182317, seen: 6227317
[fold] Processed 6046000 orthos, queue size: 182249, seen: 6228249
[fold] Processed 6047000 orthos, queue size: 182708, seen: 6229708
[fold] Processed 6048000 orthos, queue size: 183190, seen: 6231190
[fold] Processed 6049000 orthos, queue size: 184142, seen: 6233142
[fold] Processed 6050000 orthos, queue size: 185752, seen: 6235752
[fold] Processed 6051000 orthos, queue size: 188755, seen: 6239755
[fold] Processed 6052000 orthos, queue size: 191984, seen: 6243984
[fold] Processed 6053000 orthos, queue size: 194934, seen: 6247934
[fold] Processed 6054000 orthos, queue size: 202167, seen: 6256167
[fold] Processed 6055000 orthos, queue size: 216344, seen: 6271344
[fold] Processed 6056000 orthos, queue size: 216837, seen: 6272837
[fold] Processed 6057000 orthos, queue size: 216712, seen: 6273712
[fold] Processed 6058000 orthos, queue size: 216572, seen: 6274572
[fold] Processed 6059000 orthos, queue size: 216169, seen: 6275169
[fold] Processed 6060000 orthos, queue size: 216009, seen: 6276009
[fold] Processed 6061000 orthos, queue size: 217332, seen: 6278332
[fold] Processed 6062000 orthos, queue size: 219138, seen: 6281138
[fold] Processed 6063000 orthos, queue size: 221198, seen: 6284198
[fold] Processed 6064000 orthos, queue size: 223614, seen: 6287614
[fold] Processed 6065000 orthos, queue size: 225420, seen: 6290420
[fold] Processed 6066000 orthos, queue size: 227607, seen: 6293607
[fold] Processed 6067000 orthos, queue size: 230476, seen: 6297476
[fold] Processed 6068000 orthos, queue size: 231986, seen: 6299986
[fold] Processed 6069000 orthos, queue size: 233931, seen: 6302931
[fold] Processed 6070000 orthos, queue size: 235128, seen: 6305128
[fold] Processed 6071000 orthos, queue size: 234753, seen: 6305753
[fold] Processed 6072000 orthos, queue size: 234629, seen: 6306629
[fold] Processed 6073000 orthos, queue size: 234441, seen: 6307441
[fold] Processed 6074000 orthos, queue size: 234028, seen: 6308028
[fold] Processed 6075000 orthos, queue size: 234272, seen: 6309272
[fold] Processed 6076000 orthos, queue size: 234517, seen: 6310517
[fold] Processed 6077000 orthos, queue size: 234451, seen: 6311451
[fold] Processed 6078000 orthos, queue size: 234873, seen: 6312873
[fold] Processed 6079000 orthos, queue size: 235672, seen: 6314672
[fold] Processed 6080000 orthos, queue size: 236441, seen: 6316441
[fold] Processed 6081000 orthos, queue size: 237221, seen: 6318221
[fold] Processed 6082000 orthos, queue size: 238014, seen: 6320014
[fold] Processed 6083000 orthos, queue size: 238813, seen: 6321813
[fold] Processed 6084000 orthos, queue size: 239511, seen: 6323511
[fold] Processed 6085000 orthos, queue size: 240810, seen: 6325810
[fold] Processed 6086000 orthos, queue size: 243114, seen: 6329114
[fold] Processed 6087000 orthos, queue size: 244604, seen: 6331604
[fold] Processed 6088000 orthos, queue size: 243604, seen: 6331604
[fold] Processed 6089000 orthos, queue size: 242784, seen: 6331784
[fold] Processed 6090000 orthos, queue size: 242204, seen: 6332204
[fold] Processed 6091000 orthos, queue size: 241484, seen: 6332484
[fold] Processed 6092000 orthos, queue size: 240862, seen: 6332862
[fold] Processed 6093000 orthos, queue size: 240140, seen: 6333140
[fold] Processed 6094000 orthos, queue size: 239541, seen: 6333541
[fold] Processed 6095000 orthos, queue size: 238600, seen: 6333600
[fold] Processed 6096000 orthos, queue size: 237999, seen: 6333999
[fold] Processed 6097000 orthos, queue size: 237197, seen: 6334197
[fold] Processed 6098000 orthos, queue size: 236516, seen: 6334516
[fold] Processed 6099000 orthos, queue size: 235775, seen: 6334775
[fold] Processed 6100000 orthos, queue size: 234974, seen: 6334974
[fold] Processed 6101000 orthos, queue size: 234380, seen: 6335380
[fold] Processed 6102000 orthos, queue size: 233663, seen: 6335663
[fold] Processed 6103000 orthos, queue size: 233067, seen: 6336067
[fold] Processed 6104000 orthos, queue size: 232326, seen: 6336326
[fold] Processed 6105000 orthos, queue size: 231487, seen: 6336487
[fold] Processed 6106000 orthos, queue size: 230556, seen: 6336556
[fold] Processed 6107000 orthos, queue size: 229681, seen: 6336681
[fold] Processed 6108000 orthos, queue size: 228815, seen: 6336815
[fold] Processed 6109000 orthos, queue size: 227895, seen: 6336895
[fold] Processed 6110000 orthos, queue size: 227036, seen: 6337036
[fold] Processed 6111000 orthos, queue size: 226170, seen: 6337170
[fold] Processed 6112000 orthos, queue size: 225250, seen: 6337250
[fold] Processed 6113000 orthos, queue size: 224378, seen: 6337378
[fold] Processed 6114000 orthos, queue size: 223540, seen: 6337540
[fold] Processed 6115000 orthos, queue size: 222620, seen: 6337620
[fold] Processed 6116000 orthos, queue size: 221799, seen: 6337799
[fold] Processed 6117000 orthos, queue size: 220964, seen: 6337964
[fold] Processed 6118000 orthos, queue size: 219991, seen: 6337991
[fold] Processed 6119000 orthos, queue size: 219205, seen: 6338205
[fold] Processed 6120000 orthos, queue size: 218354, seen: 6338354
[fold] Processed 6121000 orthos, queue size: 217415, seen: 6338415
[fold] Processed 6122000 orthos, queue size: 216629, seen: 6338629
[fold] Processed 6123000 orthos, queue size: 215697, seen: 6338697
[fold] Processed 6124000 orthos, queue size: 214759, seen: 6338759
[fold] Processed 6125000 orthos, queue size: 213904, seen: 6338904
[fold] Processed 6126000 orthos, queue size: 213084, seen: 6339084
[fold] Processed 6127000 orthos, queue size: 212640, seen: 6339640
[fold] Processed 6128000 orthos, queue size: 212001, seen: 6340001
[fold] Processed 6129000 orthos, queue size: 211215, seen: 6340215
[fold] Processed 6130000 orthos, queue size: 210241, seen: 6340241
[fold] Processed 6131000 orthos, queue size: 209445, seen: 6340445
[fold] Processed 6132000 orthos, queue size: 208659, seen: 6340659
[fold] Processed 6133000 orthos, queue size: 207830, seen: 6340830
[fold] Processed 6134000 orthos, queue size: 206878, seen: 6340878
[fold] Processed 6135000 orthos, queue size: 205951, seen: 6340951
[fold] Processed 6136000 orthos, queue size: 204980, seen: 6340980
[fold] Processed 6137000 orthos, queue size: 204066, seen: 6341066
[fold] Processed 6138000 orthos, queue size: 203121, seen: 6341121
[fold] Processed 6139000 orthos, queue size: 202338, seen: 6341338
[fold] Processed 6140000 orthos, queue size: 201582, seen: 6341582
[fold] Processed 6141000 orthos, queue size: 200824, seen: 6341824
[fold] Processed 6142000 orthos, queue size: 199872, seen: 6341872
[fold] Processed 6143000 orthos, queue size: 199287, seen: 6342287
[fold] Processed 6144000 orthos, queue size: 198607, seen: 6342607
[fold] Processed 6145000 orthos, queue size: 197975, seen: 6342975
[fold] Processed 6146000 orthos, queue size: 197395, seen: 6343395
[fold] Processed 6147000 orthos, queue size: 196796, seen: 6343796
[fold] Processed 6148000 orthos, queue size: 196527, seen: 6344527
[fold] Processed 6149000 orthos, queue size: 196184, seen: 6345184
[fold] Processed 6150000 orthos, queue size: 195645, seen: 6345645
[fold] Processed 6151000 orthos, queue size: 195670, seen: 6346670
[fold] Processed 6152000 orthos, queue size: 194692, seen: 6346692
[fold] Processed 6153000 orthos, queue size: 193700, seen: 6346700
[fold] Processed 6154000 orthos, queue size: 192951, seen: 6346951
[fold] Processed 6155000 orthos, queue size: 192284, seen: 6347284
[fold] Processed 6156000 orthos, queue size: 191494, seen: 6347494
[fold] Processed 6157000 orthos, queue size: 190556, seen: 6347556
[fold] Processed 6158000 orthos, queue size: 189774, seen: 6347774
[fold] Processed 6159000 orthos, queue size: 188834, seen: 6347834
[fold] Processed 6160000 orthos, queue size: 188011, seen: 6348011
[fold] Processed 6161000 orthos, queue size: 187221, seen: 6348221
[fold] Processed 6162000 orthos, queue size: 186944, seen: 6348944
[fold] Processed 6163000 orthos, queue size: 186106, seen: 6349106
[fold] Processed 6164000 orthos, queue size: 185256, seen: 6349256
[fold] Processed 6165000 orthos, queue size: 184408, seen: 6349408
[fold] Processed 6166000 orthos, queue size: 183558, seen: 6349558
[fold] Processed 6167000 orthos, queue size: 182728, seen: 6349728
[fold] Processed 6168000 orthos, queue size: 181852, seen: 6349852
[fold] Processed 6169000 orthos, queue size: 180992, seen: 6349992
[fold] Processed 6170000 orthos, queue size: 180188, seen: 6350188
[fold] Processed 6171000 orthos, queue size: 179549, seen: 6350549
[fold] Processed 6172000 orthos, queue size: 178767, seen: 6350767
[fold] Processed 6173000 orthos, queue size: 177999, seen: 6350999
[fold] Processed 6174000 orthos, queue size: 177909, seen: 6351909
[fold] Processed 6175000 orthos, queue size: 177724, seen: 6352724
[fold] Processed 6176000 orthos, queue size: 177582, seen: 6353582
[fold] Processed 6177000 orthos, queue size: 177431, seen: 6354431
[fold] Processed 6178000 orthos, queue size: 176586, seen: 6354586
[fold] Processed 6179000 orthos, queue size: 175745, seen: 6354745
[fold] Processed 6180000 orthos, queue size: 174758, seen: 6354758
[fold] Processed 6181000 orthos, queue size: 173765, seen: 6354765
[fold] Processed 6182000 orthos, queue size: 172837, seen: 6354837
[fold] Processed 6183000 orthos, queue size: 171990, seen: 6354990
[fold] Processed 6184000 orthos, queue size: 171281, seen: 6355281
[fold] Processed 6185000 orthos, queue size: 170598, seen: 6355598
[fold] Processed 6186000 orthos, queue size: 169882, seen: 6355882
[fold] Processed 6187000 orthos, queue size: 168952, seen: 6355952
[fold] Processed 6188000 orthos, queue size: 168001, seen: 6356001
[fold] Processed 6189000 orthos, queue size: 168299, seen: 6357299
[fold] Processed 6190000 orthos, queue size: 167733, seen: 6357733
[fold] Processed 6191000 orthos, queue size: 167246, seen: 6358246
[fold] Processed 6192000 orthos, queue size: 166806, seen: 6358806
[fold] Processed 6193000 orthos, queue size: 166268, seen: 6359268
[fold] Processed 6194000 orthos, queue size: 165729, seen: 6359729
[fold] Processed 6195000 orthos, queue size: 165219, seen: 6360219
[fold] Processed 6196000 orthos, queue size: 164955, seen: 6360955
[fold] Processed 6197000 orthos, queue size: 164441, seen: 6361441
[fold] Processed 6198000 orthos, queue size: 165119, seen: 6363119
[fold] Processed 6199000 orthos, queue size: 164357, seen: 6363357
[fold] Processed 6200000 orthos, queue size: 164109, seen: 6364109
[fold] Processed 6201000 orthos, queue size: 163741, seen: 6364741
[fold] Processed 6202000 orthos, queue size: 163495, seen: 6365495
[fold] Processed 6203000 orthos, queue size: 163274, seen: 6366274
[fold] Processed 6204000 orthos, queue size: 162998, seen: 6366998
[fold] Processed 6205000 orthos, queue size: 163012, seen: 6368012
[fold] Processed 6206000 orthos, queue size: 162900, seen: 6368900
[fold] Processed 6207000 orthos, queue size: 163332, seen: 6370332
[fold] Processed 6208000 orthos, queue size: 163448, seen: 6371448
[fold] Processed 6209000 orthos, queue size: 163535, seen: 6372535
[fold] Processed 6210000 orthos, queue size: 163127, seen: 6373127
[fold] Processed 6211000 orthos, queue size: 163383, seen: 6374383
[fold] Processed 6212000 orthos, queue size: 163706, seen: 6375706
[fold] Processed 6213000 orthos, queue size: 164154, seen: 6377154
[fold] Processed 6214000 orthos, queue size: 164506, seen: 6378506
[fold] Processed 6215000 orthos, queue size: 164751, seen: 6379751
[fold] Processed 6216000 orthos, queue size: 165416, seen: 6381416
[fold] Processed 6217000 orthos, queue size: 166100, seen: 6383100
[fold] Processed 6218000 orthos, queue size: 165784, seen: 6383784
[fold] Processed 6219000 orthos, queue size: 164784, seen: 6383784
[fold] Processed 6220000 orthos, queue size: 163784, seen: 6383784
[fold] Processed 6221000 orthos, queue size: 162784, seen: 6383784
[fold] Processed 6222000 orthos, queue size: 161784, seen: 6383784
[fold] Processed 6223000 orthos, queue size: 160784, seen: 6383784
[fold] Processed 6224000 orthos, queue size: 159784, seen: 6383784
[fold] Processed 6225000 orthos, queue size: 158784, seen: 6383784
[fold] Processed 6226000 orthos, queue size: 157784, seen: 6383784
[fold] Processed 6227000 orthos, queue size: 156784, seen: 6383784
[fold] Processed 6228000 orthos, queue size: 155784, seen: 6383784
[fold] Processed 6229000 orthos, queue size: 154784, seen: 6383784
[fold] Processed 6230000 orthos, queue size: 153784, seen: 6383784
[fold] Processed 6231000 orthos, queue size: 152784, seen: 6383784
[fold] Processed 6232000 orthos, queue size: 151784, seen: 6383784
[fold] Processed 6233000 orthos, queue size: 150784, seen: 6383784
[fold] Processed 6234000 orthos, queue size: 149959, seen: 6383959
[fold] Processed 6235000 orthos, queue size: 149113, seen: 6384113
[fold] Processed 6236000 orthos, queue size: 148602, seen: 6384602
[fold] Processed 6237000 orthos, queue size: 147921, seen: 6384921
[fold] Processed 6238000 orthos, queue size: 147289, seen: 6385289
[fold] Processed 6239000 orthos, queue size: 146577, seen: 6385577
[fold] Processed 6240000 orthos, queue size: 146704, seen: 6386704
[fold] Processed 6241000 orthos, queue size: 146809, seen: 6387809
[fold] Processed 6242000 orthos, queue size: 146955, seen: 6388955
[fold] Processed 6243000 orthos, queue size: 147554, seen: 6390554
[fold] Processed 6244000 orthos, queue size: 148114, seen: 6392114
[fold] Processed 6245000 orthos, queue size: 149003, seen: 6394003
[fold] Processed 6246000 orthos, queue size: 149737, seen: 6395737
[fold] Processed 6247000 orthos, queue size: 148777, seen: 6395777
[fold] Processed 6248000 orthos, queue size: 147777, seen: 6395777
[fold] Processed 6249000 orthos, queue size: 146817, seen: 6395817
[fold] Processed 6250000 orthos, queue size: 146294, seen: 6396294
[fold] Processed 6251000 orthos, queue size: 145894, seen: 6396894
[fold] Processed 6252000 orthos, queue size: 145595, seen: 6397595
[fold] Processed 6253000 orthos, queue size: 145365, seen: 6398365
[fold] Processed 6254000 orthos, queue size: 144912, seen: 6398912
[fold] Processed 6255000 orthos, queue size: 144599, seen: 6399599
[fold] Processed 6256000 orthos, queue size: 144709, seen: 6400709
[fold] Processed 6257000 orthos, queue size: 145450, seen: 6402450
[fold] Processed 6258000 orthos, queue size: 145014, seen: 6403014
[fold] Processed 6259000 orthos, queue size: 144739, seen: 6403739
[fold] Processed 6260000 orthos, queue size: 144906, seen: 6404906
[fold] Processed 6261000 orthos, queue size: 144986, seen: 6405986
[fold] Processed 6262000 orthos, queue size: 145142, seen: 6407142
[fold] Processed 6263000 orthos, queue size: 144804, seen: 6407804
[fold] Processed 6264000 orthos, queue size: 144649, seen: 6408649
[fold] Processed 6265000 orthos, queue size: 144219, seen: 6409219
[fold] Processed 6266000 orthos, queue size: 143303, seen: 6409303
[fold] Processed 6267000 orthos, queue size: 142429, seen: 6409429
[fold] Processed 6268000 orthos, queue size: 141449, seen: 6409449
[fold] Processed 6269000 orthos, queue size: 140449, seen: 6409449
[fold] Processed 6270000 orthos, queue size: 139460, seen: 6409460
[fold] Processed 6271000 orthos, queue size: 138492, seen: 6409492
[fold] Processed 6272000 orthos, queue size: 137524, seen: 6409524
[fold] Processed 6273000 orthos, queue size: 136534, seen: 6409534
[fold] Processed 6274000 orthos, queue size: 135589, seen: 6409589
[fold] Processed 6275000 orthos, queue size: 134609, seen: 6409609
[fold] Processed 6276000 orthos, queue size: 133609, seen: 6409609
[fold] Processed 6277000 orthos, queue size: 132612, seen: 6409612
[fold] Processed 6278000 orthos, queue size: 131615, seen: 6409615
[fold] Processed 6279000 orthos, queue size: 130645, seen: 6409645
[fold] Processed 6280000 orthos, queue size: 129719, seen: 6409719
[fold] Processed 6281000 orthos, queue size: 128806, seen: 6409806
[fold] Processed 6282000 orthos, queue size: 127914, seen: 6409914
[fold] Processed 6283000 orthos, queue size: 127047, seen: 6410047
[fold] Processed 6284000 orthos, queue size: 126196, seen: 6410196
[fold] Processed 6285000 orthos, queue size: 125397, seen: 6410397
[fold] Processed 6286000 orthos, queue size: 124661, seen: 6410661
[fold] Processed 6287000 orthos, queue size: 123994, seen: 6410994
[fold] Processed 6288000 orthos, queue size: 123278, seen: 6411278
[fold] Processed 6289000 orthos, queue size: 122541, seen: 6411541
[fold] Processed 6290000 orthos, queue size: 121788, seen: 6411788
[fold] Processed 6291000 orthos, queue size: 121154, seen: 6412154
[fold] Processed 6292000 orthos, queue size: 120550, seen: 6412550
[fold] Processed 6293000 orthos, queue size: 119847, seen: 6412847
[fold] Processed 6294000 orthos, queue size: 119105, seen: 6413105
[fold] Processed 6295000 orthos, queue size: 118363, seen: 6413363
[fold] Processed 6296000 orthos, queue size: 117737, seen: 6413737
[fold] Processed 6297000 orthos, queue size: 117583, seen: 6414583
[fold] Processed 6298000 orthos, queue size: 116965, seen: 6414965
[fold] Processed 6299000 orthos, queue size: 116265, seen: 6415265
[fold] Processed 6300000 orthos, queue size: 115619, seen: 6415619
[fold] Processed 6301000 orthos, queue size: 115011, seen: 6416011
[fold] Processed 6302000 orthos, queue size: 114476, seen: 6416476
[fold] Processed 6303000 orthos, queue size: 114642, seen: 6417642
[fold] Processed 6304000 orthos, queue size: 114302, seen: 6418302
[fold] Processed 6305000 orthos, queue size: 113995, seen: 6418995
[fold] Processed 6306000 orthos, queue size: 113733, seen: 6419733
[fold] Processed 6307000 orthos, queue size: 113416, seen: 6420416
[fold] Processed 6308000 orthos, queue size: 113456, seen: 6421456
[fold] Processed 6309000 orthos, queue size: 113483, seen: 6422483
[fold] Processed 6310000 orthos, queue size: 112747, seen: 6422747
[fold] Processed 6311000 orthos, queue size: 112408, seen: 6423408
[fold] Processed 6312000 orthos, queue size: 112107, seen: 6424107
[fold] Processed 6313000 orthos, queue size: 112031, seen: 6425031
[fold] Processed 6314000 orthos, queue size: 111887, seen: 6425887
[fold] Processed 6315000 orthos, queue size: 111891, seen: 6426891
[fold] Processed 6316000 orthos, queue size: 111319, seen: 6427319
[fold] Processed 6317000 orthos, queue size: 111173, seen: 6428173
[fold] Processed 6318000 orthos, queue size: 111486, seen: 6429486
[fold] Processed 6319000 orthos, queue size: 111360, seen: 6430360
[fold] Processed 6320000 orthos, queue size: 111778, seen: 6431778
[fold] Processed 6321000 orthos, queue size: 111879, seen: 6432879
[fold] Processed 6322000 orthos, queue size: 112059, seen: 6434059
[fold] Processed 6323000 orthos, queue size: 112132, seen: 6435132
[fold] Processed 6324000 orthos, queue size: 111132, seen: 6435132
[fold] Processed 6325000 orthos, queue size: 110132, seen: 6435132
[fold] Processed 6326000 orthos, queue size: 109132, seen: 6435132
[fold] Processed 6327000 orthos, queue size: 108132, seen: 6435132
[fold] Processed 6328000 orthos, queue size: 107132, seen: 6435132
[fold] Processed 6329000 orthos, queue size: 106132, seen: 6435132
[fold] Processed 6330000 orthos, queue size: 105132, seen: 6435132
[fold] Processed 6331000 orthos, queue size: 104132, seen: 6435132
[fold] Processed 6332000 orthos, queue size: 103132, seen: 6435132
[fold] Processed 6333000 orthos, queue size: 102132, seen: 6435132
[fold] Processed 6334000 orthos, queue size: 101132, seen: 6435132
[fold] Processed 6335000 orthos, queue size: 100132, seen: 6435132
[fold] Processed 6336000 orthos, queue size: 99132, seen: 6435132
[fold] Processed 6337000 orthos, queue size: 98132, seen: 6435132
[fold] Processed 6338000 orthos, queue size: 97132, seen: 6435132
[fold] Processed 6339000 orthos, queue size: 96132, seen: 6435132
[fold] Processed 6340000 orthos, queue size: 95132, seen: 6435132
[fold] Processed 6341000 orthos, queue size: 94132, seen: 6435132
[fold] Processed 6342000 orthos, queue size: 93132, seen: 6435132
[fold] Processed 6343000 orthos, queue size: 92132, seen: 6435132
[fold] Processed 6344000 orthos, queue size: 91132, seen: 6435132
[fold] Processed 6345000 orthos, queue size: 90191, seen: 6435191
[fold] Processed 6346000 orthos, queue size: 89191, seen: 6435191
[fold] Processed 6347000 orthos, queue size: 88316, seen: 6435316
[fold] Processed 6348000 orthos, queue size: 87368, seen: 6435368
[fold] Processed 6349000 orthos, queue size: 86368, seen: 6435368
[fold] Processed 6350000 orthos, queue size: 85368, seen: 6435368
[fold] Processed 6351000 orthos, queue size: 84368, seen: 6435368
[fold] Processed 6352000 orthos, queue size: 83368, seen: 6435368
[fold] Processed 6353000 orthos, queue size: 82368, seen: 6435368
[fold] Processed 6354000 orthos, queue size: 81368, seen: 6435368
[fold] Processed 6355000 orthos, queue size: 80368, seen: 6435368
[fold] Processed 6356000 orthos, queue size: 79368, seen: 6435368
[fold] Processed 6357000 orthos, queue size: 78368, seen: 6435368
[fold] Processed 6358000 orthos, queue size: 77368, seen: 6435368
[fold] Processed 6359000 orthos, queue size: 76368, seen: 6435368
[fold] Processed 6360000 orthos, queue size: 75368, seen: 6435368
[fold] Processed 6361000 orthos, queue size: 74368, seen: 6435368
[fold] Processed 6362000 orthos, queue size: 73368, seen: 6435368
[fold] Processed 6363000 orthos, queue size: 72368, seen: 6435368
[fold] Processed 6364000 orthos, queue size: 71368, seen: 6435368
[fold] Processed 6365000 orthos, queue size: 70368, seen: 6435368
[fold] Processed 6366000 orthos, queue size: 69427, seen: 6435427
[fold] Processed 6367000 orthos, queue size: 68427, seen: 6435427
[fold] Processed 6368000 orthos, queue size: 67604, seen: 6435604
[fold] Processed 6369000 orthos, queue size: 66604, seen: 6435604
[fold] Processed 6370000 orthos, queue size: 65604, seen: 6435604
[fold] Processed 6371000 orthos, queue size: 64604, seen: 6435604
[fold] Processed 6372000 orthos, queue size: 63604, seen: 6435604
[fold] Processed 6373000 orthos, queue size: 62604, seen: 6435604
[fold] Processed 6374000 orthos, queue size: 61604, seen: 6435604
[fold] Processed 6375000 orthos, queue size: 60604, seen: 6435604
[fold] Processed 6376000 orthos, queue size: 59604, seen: 6435604
[fold] Processed 6377000 orthos, queue size: 58604, seen: 6435604
[fold] Processed 6378000 orthos, queue size: 57604, seen: 6435604
[fold] Processed 6379000 orthos, queue size: 56604, seen: 6435604
[fold] Processed 6380000 orthos, queue size: 55604, seen: 6435604
[fold] Processed 6381000 orthos, queue size: 54604, seen: 6435604
[fold] Processed 6382000 orthos, queue size: 53604, seen: 6435604
[fold] Processed 6383000 orthos, queue size: 52604, seen: 6435604
[fold] Processed 6384000 orthos, queue size: 51604, seen: 6435604
[fold] Processed 6385000 orthos, queue size: 50604, seen: 6435604
[fold] Processed 6386000 orthos, queue size: 51070, seen: 6437070
[fold] Processed 6387000 orthos, queue size: 54299, seen: 6441299
[fold] Processed 6388000 orthos, queue size: 57310, seen: 6445310
[fold] Processed 6389000 orthos, queue size: 67081, seen: 6456081
[fold] Processed 6390000 orthos, queue size: 79178, seen: 6469178
[fold] Processed 6391000 orthos, queue size: 82076, seen: 6473076
[fold] Processed 6392000 orthos, queue size: 85026, seen: 6477026
[fold] Processed 6393000 orthos, queue size: 88275, seen: 6481275
[fold] Processed 6394000 orthos, queue size: 93260, seen: 6487260
[fold] Processed 6395000 orthos, queue size: 107904, seen: 6502904
[fold] Processed 6396000 orthos, queue size: 112824, seen: 6508824
[fold] Processed 6397000 orthos, queue size: 116052, seen: 6513052
[fold] Processed 6398000 orthos, queue size: 119259, seen: 6517259
[fold] Processed 6399000 orthos, queue size: 121798, seen: 6520798
[fold] Processed 6400000 orthos, queue size: 134104, seen: 6534104
[fold] Processed 6401000 orthos, queue size: 168391, seen: 6569391
[fold] Processed 6402000 orthos, queue size: 224061, seen: 6626061
[fold] Processed 6403000 orthos, queue size: 226776, seen: 6629776
[fold] Processed 6404000 orthos, queue size: 267619, seen: 6671619
[fold] Processed 6405000 orthos, queue size: 295716, seen: 6700716
[fold] Processed 6406000 orthos, queue size: 294716, seen: 6700716
[fold] Processed 6407000 orthos, queue size: 293794, seen: 6700794
[fold] Processed 6408000 orthos, queue size: 292893, seen: 6700893
[fold] Processed 6409000 orthos, queue size: 291893, seen: 6700893
[fold] Processed 6410000 orthos, queue size: 290893, seen: 6700893
[fold] Processed 6411000 orthos, queue size: 289893, seen: 6700893
[fold] Processed 6412000 orthos, queue size: 288893, seen: 6700893
[fold] Processed 6413000 orthos, queue size: 287893, seen: 6700893
[fold] Processed 6414000 orthos, queue size: 286893, seen: 6700893
[fold] Processed 6415000 orthos, queue size: 285893, seen: 6700893
[fold] Processed 6416000 orthos, queue size: 284893, seen: 6700893
[fold] Processed 6417000 orthos, queue size: 283893, seen: 6700893
[fold] Processed 6418000 orthos, queue size: 282893, seen: 6700893
[fold] Processed 6419000 orthos, queue size: 281893, seen: 6700893
[fold] Processed 6420000 orthos, queue size: 280893, seen: 6700893
[fold] Processed 6421000 orthos, queue size: 279893, seen: 6700893
[fold] Processed 6422000 orthos, queue size: 278893, seen: 6700893
[fold] Processed 6423000 orthos, queue size: 277893, seen: 6700893
[fold] Processed 6424000 orthos, queue size: 276893, seen: 6700893
[fold] Processed 6425000 orthos, queue size: 275893, seen: 6700893
[fold] Processed 6426000 orthos, queue size: 274952, seen: 6700952
[fold] Processed 6427000 orthos, queue size: 273952, seen: 6700952
[fold] Processed 6428000 orthos, queue size: 273129, seen: 6701129
[fold] Processed 6429000 orthos, queue size: 272129, seen: 6701129
[fold] Processed 6430000 orthos, queue size: 271129, seen: 6701129
[fold] Processed 6431000 orthos, queue size: 270129, seen: 6701129
[fold] Processed 6432000 orthos, queue size: 269129, seen: 6701129
[fold] Processed 6433000 orthos, queue size: 268129, seen: 6701129
[fold] Processed 6434000 orthos, queue size: 267129, seen: 6701129
[fold] Processed 6435000 orthos, queue size: 266129, seen: 6701129
